"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
3,2012-06-25,40,23,31,10,19,23,0,25,508,1945," ",1,1,29.12,29.82,1.2964,17,5.9264
4,2012-06-25,40,23,31,7,16,21,0,25,531,1936," ",1,1,29.16,29.83,1.1112,32,4.63
5,2012-06-25,NA,NA,NA,NA,NA,NA,NA,NA,409,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-25,39,21,30,5,17,21,0,22,531,1936," ",1,1,29.31,29.82,2.9632,4,6.6672
7,2012-06-25,38,21,29,NA,18,22,0,22,601,1816," ",1,1,28.51,29.85,11.4824,20,12.038
8,2012-06-25,37,22,29,NA,18,22,-7,13,601,1816,"HZ",NA,1,29.49,NA,2.4076,2,4.2596
9,2012-06-25,25,14,19,NA,10,14,0,3,601,1816," ",NA,1,29.35,30.1,11.4824,12,12.038
10,2012-06-25,32,23,27,NA,23,24,0,18,527,1932,"RA BR",NA,273,29.69,29.7,20.9276,14,24.4464
11,2012-06-25,29,22,25,-2,23,23,0,14,526,1933,"RA BR",1,283,29.68,29.72,18.52,14,22.224
12,2012-06-25,28,23,25,NA,23,23,0,14,600,1815,"RA BR",1,282,29.69,29.72,15.742,16,18.52
13,2012-06-25,37,17,27,NA,-1,13,0,17,599,1815," ",NA,1,24.23,29.77,15.3716,19,20.372
14,2012-06-25,39,20,29,7,17,21,0,21,517,1949," ",1,1,28.51,29.85,7.0376,20,7.9636
15,2012-06-25,20,14,17,-4,15,16,2,0,407,1930,"RA BR VCTS",1,22,29.36,29.71,3.5188,19,8.334
16,2012-06-25,22,16,19,NA,16,17,0,2,598,1814,"RA BR VCTS",NA,68,29.6,29.7,8.5192,19,9.6304
17,2012-06-25,41,21,31,NA,18,22,0,23,598,1814," ",1,1,29.18,29.87,1.6668,21,2.0372
18,2012-06-25,40,24,32,6,17,22,0,25,521,1939," ",1,1,29.33,29.84,0.7408,9,3.704
19,2012-06-25,21,12,16,-6,8,12,2,0,414,1934," ",1,1,29.36,30.11,21.1128,2,21.298
20,2012-06-25,40,23,31,NA,16,22,0,25,597,1814," ",1,1,29.14,29.84,0.5556,7,6.1116
1,2012-06-26,22,15,18,NA,12,15,0,1,603,1817," ",NA,1,29.44,29.59,13.3344,29,15.0012
2,2012-06-26,19,12,15,-6,11,13,4,0,413,1928,"RA",1,3,28.56,29.63,23.3352,30,24.4464
3,2012-06-26,39,24,31,10,20,24,0,25,508,1945," ",1,1,29.07,29.77,9.6304,14,11.112
4,2012-06-26,42,25,33,9,NA,NA,0,28,531,1937," ",1,1,29.1,NA,NA,NA,5.9264
5,2012-06-26,NA,NA,NA,NA,NA,NA,NA,NA,410,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-26,41,21,31,6,17,22,0,23,531,1936," ",1,1,29.24,29.75,1.6668,13,5.3708
7,2012-06-26,38,22,30,NA,18,22,0,22,601,1816," ",1,1,28.45,29.77,12.038,18,13.5196
8,2012-06-26,40,22,31,NA,19,23,-10,13,601,1816,"TS HZ VCTS",NA,1,29.41,NA,0.926,17,3.5188
9,2012-06-26,27,14,20,NA,11,15,0,5,601,1816," ",1,1,29.12,29.9,19.0756,14,19.6312
10,2012-06-26,29,23,26,NA,23,24,0,15,527,1932,"TSRA RA FG BR",NA,274,29.59,29.61,15.0012,8,22.9648
11,2012-06-26,28,21,24,-4,22,23,0,12,526,1933,"TSRA RA FG BR",1,277,29.59,29.64,15.742,5,20.0016
12,2012-06-26,28,21,24,NA,22,23,0,13,600,1815,"TSRA RA BR",1,278,29.59,29.63,11.2972,9,15.742
13,2012-06-26,37,17,27,NA,2,13,0,17,599,1815,"RA",NA,284,24.16,29.67,12.038,23,19.0756
14,2012-06-26,40,21,30,9,17,22,0,23,517,1949," ",1,1,28.45,29.78,10.0008,17,12.2232
15,2012-06-26,21,13,17,-3,12,13,1,0,408,1930," ",1,284,29.23,29.59,15.3716,31,16.2976
16,2012-06-26,22,15,18,NA,13,15,0,1,598,1814,"RA VCTS",NA,284,29.45,29.55,12.4084,30,14.4456
17,2012-06-26,40,23,31,NA,20,23,0,25,598,1814," ",1,1,29.13,29.81,6.1116,16,7.0376
18,2012-06-26,41,25,33,9,19,23,0,28,521,1939,"HZ",1,1,29.26,29.76,5.3708,8,8.8896
19,2012-06-26,22,12,17,-5,11,14,1,0,414,1934," ",1,1,29.26,30.03,7.9636,12,10.5564
20,2012-06-26,41,24,32,NA,18,23,0,27,597,1814," ",1,1,29.08,29.76,4.0744,5,8.334
1,2012-06-27,24,15,19,NA,12,15,0,3,603,1817,"RA",NA,284,29.47,29.64,17.7792,27,19.0756
2,2012-06-27,23,13,18,-2,11,13,0,0,413,1928," ",NA,284,28.59,29.68,20.372,28,20.9276
3,2012-06-27,38,26,32,10,16,22,0,26,508,1945," ",1,1,29.17,29.85,19.2608,17,20.372
4,2012-06-27,41,24,32,NA,NA,NA,NA,NA,531,1937," ",1,1,29.2,NA,NA,NA,14.4456
5,2012-06-27,NA,NA,NA,NA,NA,NA,NA,NA,410,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-27,40,23,31,7,18,22,0,24,531,1936," ",1,1,29.34,29.82,7.5932,15,9.0748
7,2012-06-27,36,25,30,NA,20,23,0,23,601,1816,"HZ",1,1,28.53,29.84,26.4836,18,26.854
8,2012-06-27,37,23,30,NA,20,23,-8,13,601,1816," ",NA,1,29.5,NA,7.0376,15,7.2228
9,2012-06-27,33,20,26,NA,18,21,0,16,601,1816," ",NA,1,28.92,29.68,9.0748,15,10.5564
10,2012-06-27,29,22,25,NA,18,20,0,14,527,1932,"RA",NA,284,29.8,29.86,20.0016,36,23.15
11,2012-06-27,28,18,23,-6,18,20,0,10,527,1933," ",1,284,29.8,29.86,14.0752,1,15.9272
12,2012-06-27,27,20,23,NA,18,20,0,10,600,1815," ",1,3,29.78,29.86,17.594,2,19.2608
13,2012-06-27,33,18,25,NA,7,15,0,14,599,1815,"TS TSRA",NA,3,24.26,29.8,11.112,22,18.1496
14,2012-06-27,38,23,30,8,19,22,0,23,517,1949,"HZ",1,1,28.53,29.85,20.7424,17,21.1128
15,2012-06-27,23,12,17,-3,12,14,0,0,408,1930,"RA",1,284,29.24,29.62,17.9644,29,18.8904
16,2012-06-27,24,14,19,NA,12,15,0,2,598,1814,"RA",NA,284,29.49,29.61,16.2976,28,17.0384
17,2012-06-27,39,22,30,NA,17,22,0,23,598,1814," ",1,1,29.23,29.89,13.89,18,15.0012
18,2012-06-27,38,28,33,9,17,22,0,28,521,1939," ",1,1,29.38,29.86,18.1496,13,19.446
19,2012-06-27,33,15,24,7,12,17,0,11,415,1934," ",1,1,29.08,29.84,21.6684,21,22.224
20,2012-06-27,39,27,33,NA,17,22,0,27,597,1814," ",1,1,29.18,29.85,14.4456,13,15.0012
1,2012-06-28,28,16,22,NA,13,17,0,8,603,1817," ",NA,1,29.57,29.72,6.8524,28,11.4824
2,2012-06-28,27,15,21,2,12,16,0,5,413,1928," ",NA,1,28.69,29.75,16.8532,27,18.3348
3,2012-06-28,40,24,32,9,15,21,0,25,509,1945," ",1,1,29.23,29.91,20.0016,19,20.1868
4,2012-06-28,37,24,30,4,18,22,0,23,532,1937," ",1,1,29.31,29.96,4.8152,16,9.4452
5,2012-06-28,NA,NA,NA,NA,NA,NA,NA,NA,411,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-28,37,21,29,3,18,22,0,20,532,1936,"BR",1,1,29.47,29.95,11.112,16,12.4084
7,2012-06-28,37,22,29,NA,16,21,0,21,601,1816,"RA",1,1,28.59,29.91,24.2612,18,24.8168
8,2012-06-28,35,22,28,NA,21,23,-7,12,601,1816,"BR",NA,1,29.63,NA,7.408,15,8.1488
9,2012-06-28,31,19,25,NA,14,18,0,13,601,1816," ",NA,1,29.13,29.85,11.2972,33,13.7048
10,2012-06-28,33,20,26,NA,16,20,0,15,528,1932," ",NA,1,30.01,30.04,5.556,16,10.5564
11,2012-06-28,32,17,24,-4,17,20,0,12,527,1933," ",1,1,30,30.04,4.4448,27,8.334
12,2012-06-28,33,18,25,NA,16,20,0,14,600,1815," ",1,1,29.99,30.04,1.6668,17,7.408
13,2012-06-28,33,15,24,NA,6,13,0,12,599,1815," ",NA,284,24.36,29.96,9.8156,24,15.0012
14,2012-06-28,38,20,29,5,16,21,0,20,518,1949," ",1,1,28.59,29.92,18.8904,18,19.6312
15,2012-06-28,28,13,20,2,12,16,0,5,409,1930," ",1,1,29.34,29.71,7.9636,32,9.8156
16,2012-06-28,27,16,21,NA,13,16,0,7,598,1814," ",NA,1,29.59,29.69,4.8152,26,10.7416
17,2012-06-28,41,17,29,NA,15,20,0,20,598,1814," ",1,1,29.28,29.96,11.112,19,11.2972
18,2012-06-28,38,27,32,7,16,22,0,26,522,1939," ",1,1,29.46,29.95,18.52,16,20.372
19,2012-06-28,35,25,30,18,19,22,0,22,415,1934," ",1,1,29.05,29.77,2.5928,29,12.038
20,2012-06-28,37,26,31,NA,16,22,0,25,597,1814," ",1,1,29.27,29.95,10.186,15,13.3344
1,2012-06-29,32,18,25,NA,16,19,0,13,603,1817,"RA BR",NA,20,29.47,29.63,7.9636,24,10.9268
2,2012-06-29,31,18,24,9,15,18,0,12,414,1928,"RA HZ",NA,3,28.6,29.66,15.0012,27,16.2976
3,2012-06-29,38,26,32,10,16,22,0,26,509,1945," ",1,1,29.16,29.86,22.5944,19,22.9648
4,2012-06-29,37,25,31,4,20,23,0,23,532,1937," ",1,1,29.25,29.92,6.1116,15,11.2972
5,2012-06-29,NA,NA,NA,NA,NA,NA,NA,NA,411,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-29,35,22,28,3,20,23,0,20,532,1936,"BR",1,1,29.41,29.92,13.7048,16,15.0012
7,2012-06-29,36,22,29,NA,16,21,0,20,601,1816,"HZ",1,1,28.53,29.86,27.78,18,28.3356
8,2012-06-29,32,22,27,NA,21,23,-5,12,601,1816,"BR HZ",NA,1,29.6,NA,6.6672,15,7.5932
9,2012-06-29,32,16,24,NA,15,19,0,12,601,1816," ",NA,1,29.08,29.82,3.704,23,5.7412
10,2012-06-29,36,22,29,NA,19,22,0,20,528,1932," ",NA,1,29.95,29.96,16.4828,25,17.594
11,2012-06-29,34,20,27,1,20,22,0,17,527,1933," ",1,1,29.93,29.95,15.5568,24,16.4828
12,2012-06-29,35,21,28,NA,19,22,0,18,600,1815," ",1,1,29.93,29.96,13.5196,25,14.2604
13,2012-06-29,35,16,25,NA,3,13,0,14,599,1815," ",NA,284,24.29,29.87,4.2596,23,15.0012
14,2012-06-29,37,20,28,4,16,21,0,19,518,1949,"HZ",1,1,28.53,29.87,21.4832,17,22.0388
15,2012-06-29,33,12,22,6,15,17,0,9,409,1930,"RA",1,10,29.26,29.62,6.8524,26,9.8156
16,2012-06-29,31,17,24,NA,16,19,0,11,598,1814,"RA BR",NA,17,29.5,29.6,4.2596,22,9.8156
17,2012-06-29,38,22,30,NA,16,21,0,22,598,1814," ",1,1,29.23,29.91,12.4084,20,13.7048
18,2012-06-29,37,26,31,5,18,22,0,25,522,1940," ",1,1,29.41,29.91,16.8532,17,18.8904
19,2012-06-29,30,20,25,7,13,18,0,12,416,1934," ",1,1,29.1,29.83,5.3708,20,10.5564
20,2012-06-29,36,26,31,NA,18,22,0,24,597,1814," ",1,1,29.21,29.91,11.4824,16,14.6308
1,2012-06-30,31,16,23,NA,13,18,0,10,603,1817," ",NA,1,29.52,29.68,13.3344,25,15.0012
2,2012-06-30,30,18,24,8,12,17,0,11,414,1928," ",NA,1,28.66,29.72,18.1496,26,18.7052
3,2012-06-30,37,26,31,8,17,22,0,24,509,1945," ",1,1,29.14,29.83,20.372,18,21.1128
4,2012-06-30,34,23,28,0,20,22,0,19,532,1937," ",1,1,29.19,29.87,9.26,13,11.2972
5,2012-06-30,NA,NA,NA,NA,NA,NA,NA,NA,411,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-06-30,33,20,26,-2,21,22,0,16,532,1936,"TS RA",1,284,29.35,29.86,10.7416,13,12.038
7,2012-06-30,36,23,29,NA,17,21,0,21,601,1816," ",1,1,28.51,29.82,25.1872,18,25.7428
8,2012-06-30,31,22,26,NA,21,NA,NA,12,601,1816,"RA VCTS",NA,12,29.53,NA,4.4448,12,4.4448
9,2012-06-30,32,20,26,NA,16,20,0,15,601,1816,"HZ",1,1,29.1,29.83,2.2224,34,4.0744
10,2012-06-30,36,24,30,NA,22,25,0,22,528,1932," ",NA,1,29.9,29.92,17.4088,24,17.7792
11,2012-06-30,35,23,29,4,23,25,0,20,528,1933," ",1,1,29.88,29.91,15.5568,24,15.9272
12,2012-06-30,35,23,29,NA,22,25,0,21,600,1815," ",1,1,29.88,29.92,15.3716,24,16.1124
13,2012-06-30,33,17,25,NA,3,13,0,13,599,1815," ",NA,1,24.25,29.82,7.5932,24,13.5196
14,2012-06-30,36,20,28,4,17,21,0,19,519,1949," ",1,1,28.5,29.83,20.0016,18,21.1128
15,2012-06-30,32,12,22,4,12,17,0,7,409,1930," ",1,1,29.28,29.66,10.7416,27,12.5936
16,2012-06-30,31,15,23,NA,13,18,0,9,598,1814," ",NA,1,29.54,29.64,13.5196,26,14.0752
17,2012-06-30,38,22,30,NA,16,21,0,22,598,1814," ",1,1,29.2,29.87,13.7048,19,13.7048
18,2012-06-30,36,26,31,3,20,23,0,23,522,1940," ",1,1,29.36,29.86,16.4828,16,19.2608
19,2012-06-30,33,21,27,12,17,20,0,17,416,1934," ",1,1,29.08,29.8,2.4076,19,10.0008
20,2012-06-30,36,25,30,NA,20,23,0,22,597,1814," ",1,1,29.16,29.86,12.964,15,15.3716
1,2012-07-01,32,19,25,NA,15,19,0,14,603,1817," ",NA,1,29.6,29.78,8.7044,27,11.2972
2,2012-07-01,30,20,25,10,16,19,0,13,415,1928," ",1,1,28.74,29.81,13.1492,27,14.6308
3,2012-07-01,36,25,30,5,18,22,0,22,510,1945," ",1,1,29.21,29.9,21.6684,18,21.6684
4,2012-07-01,32,22,27,-2,21,22,0,17,533,1937,"RA BR",1,39,29.28,29.95,8.334,14,12.038
5,2012-07-01,NA,NA,NA,NA,NA,NA,NA,NA,412,1925," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-01,32,22,27,-1,21,22,0,17,533,1936,"RA DZ BR",1,42,29.44,29.94,15.1864,14,15.1864
7,2012-07-01,33,23,28,NA,18,21,0,18,601,1816," ",1,1,28.58,29.9,25.1872,18,25.002
8,2012-07-01,30,22,26,NA,21,22,-3,11,601,1816,"RA DZ BR VCTS",NA,10,29.61,NA,7.2228,14,6.6672
9,2012-07-01,33,21,27,NA,20,22,0,17,601,1816," ",NA,284,29.13,29.86,9.4452,15,10.186
10,2012-07-01,36,25,30,NA,22,24,0,23,529,1932,"TSRA",NA,284,29.95,29.99,13.1492,23,17.0384
11,2012-07-01,35,23,29,4,23,25,0,20,528,1933,"TS",1,284,29.93,29.99,9.0748,24,16.668
12,2012-07-01,35,25,30,NA,22,24,0,22,599,1815," ",1,284,29.93,29.99,13.5196,24,15.742
13,2012-07-01,35,17,26,NA,5,14,0,15,599,1815," ",NA,3,24.21,29.76,17.0384,16,22.0388
14,2012-07-01,34,21,27,2,18,21,0,17,519,1949," ",1,1,28.58,29.91,20.9276,17,20.5572
15,2012-07-01,32,14,23,6,13,17,0,10,410,1930," ",1,1,29.39,29.77,7.5932,29,8.7044
16,2012-07-01,32,17,24,NA,16,19,0,12,598,1814," ",NA,1,29.62,29.74,7.9636,28,11.2972
17,2012-07-01,36,20,28,NA,17,21,0,18,598,1814," ",1,1,29.28,29.95,12.5936,18,12.5936
18,2012-07-01,35,25,30,1,20,22,0,21,523,1940," ",1,284,29.44,29.95,22.9648,17,22.7796
19,2012-07-01,28,21,24,7,16,19,0,12,416,1934,"HZ",1,1,29.21,29.93,7.0376,7,9.6304
20,2012-07-01,34,24,29,NA,20,22,0,20,597,1814,"RA",1,7,29.25,29.94,16.4828,16,17.0384
1,2012-07-02,28,18,23,NA,15,18,0,10,603,1817," ",NA,1,29.7,29.86,6.2968,32,10.0008
2,2012-07-02,27,18,22,6,13,17,0,9,415,1928,"RA",1,284,28.8,29.88,12.5936,31,15.0012
3,2012-07-02,36,23,29,4,20,22,0,21,510,1945,"TSRA",1,83,29.25,29.94,21.6684,18,22.4092
4,2012-07-02,36,24,30,3,20,23,0,22,533,1937,"BR",1,1,29.33,29.99,11.2972,15,13.7048
5,2012-07-02,NA,NA,NA,NA,NA,NA,NA,NA,412,1924," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-02,35,23,29,2,20,23,0,20,533,1936,"BR",1,1,29.48,29.98,17.9644,15,18.3348
7,2012-07-02,33,22,27,NA,18,21,0,18,601,1816," ",1,1,28.61,29.93,29.8172,18,30.558
8,2012-07-02,35,23,29,NA,20,22,-6,13,601,1816,"BR HZ",NA,1,29.67,NA,9.8156,16,10.3712
9,2012-07-02,36,23,29,NA,21,24,0,21,600,1816,"BR",NA,1,29.05,29.8,12.964,17,14.2604
10,2012-07-02,35,25,30,NA,21,23,0,22,529,1932," ",NA,284,30.01,30.04,3.5188,3,10.186
11,2012-07-02,33,22,27,2,22,23,0,18,528,1933," ",1,1,30.01,30.04,2.4076,11,6.482
12,2012-07-02,32,23,27,NA,21,23,0,18,599,1815," ",1,1,29.99,30.04,3.704,6,8.1488
13,2012-07-02,36,18,27,NA,6,15,0,16,599,1815,"TS",NA,1,24.24,29.79,3.1484,24,19.6312
14,2012-07-02,35,22,28,4,18,21,0,19,519,1949," ",1,1,28.6,29.94,24.6316,18,25.1872
15,2012-07-02,28,16,22,4,14,17,0,8,411,1929,"RA BR HZ VCTS",1,38,29.48,29.85,10.3712,33,11.112
16,2012-07-02,27,17,22,NA,16,18,0,8,598,1814," ",NA,284,29.72,29.82,4.63,29,10.186
17,2012-07-02,36,22,29,NA,20,22,0,20,598,1814,"RA",1,3,29.31,29.99,15.0012,19,15.1864
18,2012-07-02,34,25,29,1,20,23,0,21,523,1940," ",1,284,29.49,29.99,21.1128,17,22.224
19,2012-07-02,30,20,25,8,20,22,0,13,417,1934," ",1,1,29.18,29.93,12.964,15,15.0012
20,2012-07-02,33,25,29,NA,20,23,0,20,597,1814,"RA",1,3,29.29,29.99,14.0752,17,15.3716
1,2012-07-03,28,17,22,NA,13,17,0,9,603,1817," ",NA,1,29.73,29.89,4.4448,33,8.8896
2,2012-07-03,27,17,22,5,12,16,0,8,416,1928," ",1,1,28.84,29.9,13.1492,29,15.1864
3,2012-07-03,36,25,30,6,17,22,0,23,511,1945," ",1,1,29.2,29.9,21.8536,19,22.4092
4,2012-07-03,36,22,29,2,19,22,0,21,534,1937," ",1,1,29.29,29.96,8.1488,16,11.4824
5,2012-07-03,NA,NA,NA,NA,NA,NA,NA,NA,413,1924," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-03,36,20,28,0,20,22,0,18,534,1936,"BCFG BR",1,1,29.45,29.96,15.1864,15,15.9272
7,2012-07-03,35,25,30,NA,16,21,0,22,601,1816," ",1,1,28.57,29.9,29.8172,18,30.7432
8,2012-07-03,35,22,28,NA,20,22,-6,12,601,1816,"BR",NA,1,29.64,NA,8.7044,16,9.0748
9,2012-07-03,35,20,27,NA,21,23,0,17,600,1816,"TSRA RA VCTS",NA,8,29,29.75,6.2968,12,12.5936
10,2012-07-03,36,24,30,NA,21,23,0,22,529,1932,"TS",NA,1,29.99,30.02,7.408,22,10.7416
11,2012-07-03,35,22,28,3,21,23,0,19,529,1933,"TSRA",1,30,29.98,30.02,5.1856,25,8.1488
12,2012-07-03,34,23,28,NA,21,23,0,19,599,1815," ",1,1,29.98,30.02,2.9632,18,8.334
13,2012-07-03,34,18,26,NA,7,14,0,15,599,1815,"RA",NA,284,24.23,29.79,12.038,23,19.0756
14,2012-07-03,36,24,30,6,16,21,0,22,520,1949," ",1,1,28.57,29.91,24.4464,18,25.5576
15,2012-07-03,28,12,20,0,13,16,0,4,411,1929,"FG+ BR",1,1,29.51,29.88,6.2968,33,6.6672
16,2012-07-03,28,17,22,NA,13,17,0,9,598,1814," ",NA,1,29.75,29.85,6.1116,31,12.5936
17,2012-07-03,38,24,31,NA,16,21,0,24,598,1814," ",1,1,29.26,29.95,15.5568,19,15.742
18,2012-07-03,36,25,30,3,17,21,0,23,524,1939," ",1,1,29.46,29.96,19.2608,18,20.7424
19,2012-07-03,36,22,29,14,20,23,0,20,418,1934,"TSRA",1,8,29.09,29.82,16.1124,23,17.2236
20,2012-07-03,35,25,30,NA,17,22,0,22,597,1814," ",1,1,29.26,29.96,11.4824,18,14.0752
1,2012-07-04,31,19,25,NA,19,21,0,13,603,1817,"TSRA RA BR",NA,40,29.61,29.76,1.1112,25,7.7784
2,2012-07-04,29,18,23,8,18,20,0,11,416,1927,"RA BR",1,9,28.72,29.77,13.89,26,15.0012
3,2012-07-04,37,25,31,6,17,22,0,24,511,1945," ",1,1,29.2,29.89,23.15,18,23.7056
4,2012-07-04,37,25,31,4,20,23,0,23,534,1937," ",1,1,29.28,29.95,11.112,16,15.0012
5,2012-07-04,NA,NA,NA,NA,NA,NA,NA,NA,414,1924," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-04,36,23,29,3,20,23,0,21,534,1936,"BR",1,1,29.44,29.94,17.9644,16,18.8904
7,2012-07-04,36,25,30,NA,17,21,0,22,601,1816," ",1,1,28.56,29.89,27.4096,18,28.1504
8,2012-07-04,35,23,29,NA,21,23,-7,13,601,1816,"BR HZ VCTS",NA,1,29.63,NA,11.112,17,11.8528
9,2012-07-04,37,26,31,NA,23,25,0,25,600,1816," ",NA,284,29.01,29.73,12.038,16,13.5196
10,2012-07-04,35,25,30,NA,21,23,0,22,530,1932,"TS RA",NA,78,30.02,30.03,7.5932,22,12.2232
11,2012-07-04,34,22,28,3,22,23,0,19,529,1933,"TS RA BR",1,80,29.99,30.03,5.9264,24,7.9636
12,2012-07-04,34,23,28,NA,22,23,0,20,599,1815,"TS RA BR",1,10,29.99,30.03,5.556,23,10.3712
13,2012-07-04,33,16,24,NA,5,14,0,12,599,1815,"FU",NA,1,24.2,29.75,4.4448,35,12.2232
14,2012-07-04,36,23,29,5,17,21,0,21,520,1949," ",1,1,28.56,29.89,22.5944,17,23.5204
15,2012-07-04,30,15,22,5,17,18,0,9,412,1929,"RA FG+ BR VCTS",1,112,29.39,29.74,3.1484,25,4.8152
16,2012-07-04,29,18,23,NA,19,21,0,10,598,1814,"RA BR",NA,23,29.64,29.72,3.704,18,7.408
17,2012-07-04,38,22,30,NA,16,21,0,23,598,1814," ",1,1,29.26,29.94,15.1864,19,15.742
18,2012-07-04,36,25,30,3,18,22,0,23,524,1939," ",1,1,29.43,29.94,20.0016,18,21.298
19,2012-07-04,38,27,32,21,20,24,0,27,418,1934," ",1,1,29.1,29.82,10.9268,25,18.52
20,2012-07-04,36,24,30,NA,18,22,0,22,597,1814," ",1,1,29.24,29.93,14.6308,17,15.742
1,2012-07-05,28,20,24,NA,17,20,0,11,603,1817," ",NA,284,29.59,29.77,6.8524,35,9.4452
2,2012-07-05,27,18,22,4,16,18,0,8,417,1927," ",1,1,28.71,29.79,13.5196,34,15.5568
3,2012-07-05,37,24,30,5,17,22,0,23,512,1944," ",1,1,29.23,29.92,17.594,18,18.3348
4,2012-07-05,37,23,30,4,20,23,0,23,534,1937," ",1,1,29.3,29.97,4.4448,17,10.7416
5,2012-07-05,NA,NA,NA,NA,NA,NA,NA,NA,414,1924," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-05,36,22,29,2,20,23,0,20,534,1936,"BR",1,1,29.46,29.96,12.4084,18,12.964
7,2012-07-05,36,24,30,NA,17,21,0,22,601,1816," ",1,1,28.59,29.92,23.7056,17,24.4464
8,2012-07-05,35,22,28,NA,20,22,-6,12,601,1816,"BR",NA,1,29.64,NA,8.1488,16,8.8896
9,2012-07-05,34,25,29,NA,21,23,0,21,600,1816," ",NA,1,29.15,29.87,7.2228,2,11.6676
10,2012-07-05,35,24,29,NA,21,23,0,21,530,1932," ",NA,1,29.98,30.01,10.186,23,12.038
11,2012-07-05,33,22,27,2,22,23,0,18,530,1933,"BR",1,1,29.97,30,7.2228,23,9.0748
12,2012-07-05,34,22,28,NA,22,23,0,18,599,1815,"HZ",1,1,29.97,30.01,7.7784,22,10.5564
13,2012-07-05,35,18,26,NA,10,16,0,16,599,1815," ",NA,1,24.23,29.77,5.7412,13,15.5568
14,2012-07-05,36,21,28,4,17,21,0,20,521,1949," ",1,1,28.59,29.92,19.6312,17,20.1868
15,2012-07-05,28,15,21,3,16,18,0,7,412,1929,"BR",1,1,29.39,29.78,12.5936,32,12.7788
16,2012-07-05,27,18,22,NA,17,20,0,9,598,1815," ",NA,1,29.62,29.73,7.7784,34,10.5564
17,2012-07-05,38,22,30,NA,17,21,0,22,598,1814," ",1,1,29.29,29.97,10.0008,19,10.186
18,2012-07-05,36,26,31,4,18,22,0,24,525,1939," ",1,1,29.45,29.96,16.1124,17,17.2236
19,2012-07-05,39,22,30,17,20,23,0,23,419,1934," ",1,1,29.15,29.87,6.6672,20,12.7788
20,2012-07-05,36,25,30,NA,18,22,0,23,597,1814," ",1,1,29.26,29.95,10.186,17,12.4084
1,2012-07-06,31,17,24,NA,17,20,0,11,603,1817," ",NA,1,29.72,29.87,2.778,23,5.1856
2,2012-07-06,28,17,22,5,16,18,0,9,418,1927," ",1,1,28.82,29.89,8.1488,29,10.9268
3,2012-07-06,38,24,31,6,17,22,0,24,512,1944," ",1,1,29.24,29.94,10.186,19,11.112
4,2012-07-06,37,23,30,3,18,22,0,22,535,1937," ",1,1,29.31,29.97,3.5188,14,8.1488
5,2012-07-06,NA,NA,NA,NA,NA,NA,NA,NA,415,1924," ",NA,NA,NA,NA,NA,NA,NA
6,2012-07-06,36,21,28,1,19,22,0,19,535,1936,"BR",1,1,29.47,29.97,7.7784,17,10.5564
7,2012-07-06,37,24,30,NA,16,21,0,23,601,1816," ",1,1,28.63,29.95,18.1496,18,18.8904
8,2012-07-06,36,21,28,NA,20,22,-7,12,601,1816,"BR",NA,1,29.65,NA,6.6672,17,7.7784
9,2012-07-06,38,19,28,NA,20,23,0,20,600,1816,"TSRA BR VCTS",NA,36,29.16,29.89,1.852,11,16.4828
10,2012-07-06,36,26,31,NA,21,23,0,23,531,1932," ",NA,1,29.98,30,10.186,22,12.5936
11,2012-07-06,34,23,28,3,22,23,0,19,530,1933,"BR",1,1,29.96,30,9.4452,23,10.9268
12,2012-07-06,35,25,30,NA,21,24,0,21,599,1815," ",1,1,29.96,30.01,8.1488,22,10.7416
13,2012-07-06,29,15,22,NA,12,15,0,8,599,1815,"TS TSRA",NA,23,24.39,29.99,8.334,36,14.4456
14,2012-07-06,37,21,29,4,16,21,0,20,521,1949," ",1,1,28.63,29.95,13.5196,18,15.3716
15,2012-07-06,31,14,22,4,16,18,0,8,413,1929," ",1,1,29.5,29.86,2.5928,27,3.8892
16,2012-07-06,28,17,22,NA,17,20,0,8,598,1815," ",NA,1,29.74,29.84,3.1484,14,6.1116
17,2012-07-06,40,21,30,NA,16,21,0,23,598,1814," ",1,1,29.31,29.98,5.7412,18,6.482
18,2012-07-06,37,26,31,5,18,22,0,25,525,1939," ",1,1,29.47,29.97,10.7416,17,14.0752
19,2012-07-06,34,24,29,14,21,23,0,20,419,1933," ",1,1,29.19,29.92,5.9264,5,10.0008
20,2012-07-06,37,26,31,NA,18,22,0,25,597,1814," ",1,1,29.28,29.97,8.5192,16,10.9268
1,2012-07-07,28,20,24,NA,18,21,0,11,603,1817,"RA",NA,284,29.63,29.78,5.7412,26,7.2228
